match_id,draft_order,top_radiant_score,top_dire_score,top_verdict,mid_radiant_score,mid_dire_score,mid_verdict,bot_radiant_score,bot_dire_score,bot_verdict,analysis_error
8128069781,Radiant Ban: Lycan; Dire Ban: Terrorblade; Dire Ban: Muerta; Radiant Ban: Doom; Dire Ban: Dragon Knight; Dire Ban: Alchemist; Radiant Ban: Shadow Demon; Radiant Pick: Gyrocopter; Dire Pick: Lina; Radiant Ban: Nyx Assassin; Radiant Ban: Visage; Dire Ban: Tiny; Dire Pick: Dark Willow; Radiant Pick: Batrider; Radiant Pick: Clockwerk; Dire Pick: Beastmaster; Dire Pick: Ogre Magi; Radiant Pick: Magnus; Radiant Ban: Razor; Dire Ban: Enigma; Dire Ban: Earth Spirit; Radiant Ban: Morphling; Radiant Pick: Night Stalker; Dire Pick: Sven,3,1,Radiant Ahead (3 vs 1),3,4,Even Lane (3 vs 4),2,3,Even Lane (2 vs 3),
8128108764,Dire Ban: Nyx Assassin; Radiant Ban: Monkey King; Radiant Ban: Earth Spirit; Dire Ban: Magnus; Radiant Ban: Alchemist; Radiant Ban: Invoker; Dire Ban: Clockwerk; Dire Pick: Doom; Radiant Pick: Ogre Magi; Dire Ban: Beastmaster; Dire Ban: Enigma; Radiant Ban: Phantom Assassin; Radiant Pick: Muerta; Dire Pick: Dark Willow; Dire Pick: Tiny; Radiant Pick: Earthshaker; Radiant Pick: Batrider; Dire Pick: Lycan; Dire Ban: Underlord; Radiant Ban: Morphling; Radiant Ban: Dragon Knight; Dire Ban: Brewmaster; Dire Pick: Spectre; Radiant Pick: Bristleback,7,0,Radiant Ahead (7 vs 0),0,2,Dire Ahead (2 vs 0),1,3,Dire Ahead (3 vs 1),
8128137292,Radiant Ban: Lycan; Dire Ban: Muerta; Dire Ban: Terrorblade; Radiant Ban: Lina; Dire Ban: Alchemist; Dire Ban: Dragon Knight; Radiant Ban: Beastmaster; Radiant Pick: Gyrocopter; Dire Pick: Clockwerk; Radiant Ban: Nyx Assassin; Radiant Ban: Visage; Dire Ban: Enigma; Dire Pick: Dark Willow; Radiant Pick: Bristleback; Radiant Pick: Shadow Demon; Dire Pick: Weaver; Dire Pick: Tiny; Radiant Pick: Doom; Radiant Ban: Brewmaster; Dire Ban: Earthshaker; Dire Ban: Ember Spirit; Radiant Ban: Broodmother; Radiant Pick: Sand King; Dire Pick: Queen of Pain,3,4,Even Lane (3 vs 4),0,3,Dire Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),
8128184178,Radiant Ban: Terrorblade; Dire Ban: Lycan; Dire Ban: Lina; Radiant Ban: Bristleback; Dire Ban: Beastmaster; Dire Ban: Alchemist; Radiant Ban: Dragon Knight; Radiant Pick: Gyrocopter; Dire Pick: Ogre Magi; Radiant Ban: Morphling; Radiant Ban: Muerta; Dire Ban: Clockwerk; Dire Pick: Tiny; Radiant Pick: Tusk; Radiant Pick: Dawnbreaker; Dire Pick: Dark Willow; Dire Pick: Magnus; Radiant Pick: Visage; Radiant Ban: Medusa; Dire Ban: Queen of Pain; Dire Ban: Ember Spirit; Radiant Ban: Monkey King; Radiant Pick: Pangolier; Dire Pick: Shadow Fiend,3,0,Radiant Ahead (3 vs 0),0,5,Dire Ahead (5 vs 0),2,0,Radiant Ahead (2 vs 0),
8128221245,Dire Ban: Earth Spirit; Radiant Ban: Alchemist; Radiant Ban: Magnus; Dire Ban: Monkey King; Radiant Ban: Terrorblade; Radiant Ban: Gyrocopter; Dire Ban: Doom; Dire Pick: Dragon Knight; Radiant Pick: Beastmaster; Dire Ban: Muerta; Dire Ban: Shadow Demon; Radiant Ban: Chen; Radiant Pick: Batrider; Dire Pick: Enchantress; Dire Pick: Nyx Assassin; Radiant Pick: Clockwerk; Radiant Pick: Templar Assassin; Dire Pick: Tiny; Dire Ban: Timbersaw; Radiant Ban: Viper; Radiant Ban: Enigma; Dire Ban: Ember Spirit; Dire Pick: Lycan; Radiant Pick: Pangolier,7,0,Radiant Ahead (7 vs 0),0,1,Even Lane (0 vs 1),2,0,Radiant Ahead (2 vs 0),
8128258706,Dire Ban: Magnus; Radiant Ban: Earth Spirit; Radiant Ban: Monkey King; Dire Ban: Terrorblade; Radiant Ban: Doom; Radiant Ban: Alchemist; Dire Ban: Morphling; Dire Pick: Gyrocopter; Radiant Pick: Bristleback; Dire Ban: Muerta; Dire Ban: Dark Willow; Radiant Ban: Clockwerk; Radiant Pick: Batrider; Dire Pick: Lich; Dire Pick: Tiny; Radiant Pick: Earthshaker; Radiant Pick: Phoenix; Dire Pick: Phantom Assassin; Dire Ban: Enigma; Radiant Ban: Timbersaw; Radiant Ban: Brewmaster; Dire Ban: Lycan; Dire Pick: Dawnbreaker; Radiant Pick: Primal Beast,0,3,Dire Ahead (3 vs 0),1,1,Even Lane (1 vs 1),1,0,Even Lane (1 vs 0),
8128415726,Dire Ban: Gyrocopter; Radiant Ban: Doom; Radiant Ban: Bristleback; Dire Ban: Enigma; Radiant Ban: Beastmaster; Radiant Ban: Dragon Knight; Dire Ban: Alchemist; Dire Pick: Morphling; Radiant Pick: Nyx Assassin; Dire Ban: Tidehunter; Dire Ban: Night Stalker; Radiant Ban: Ogre Magi; Radiant Pick: Terrorblade; Dire Pick: Clockwerk; Dire Pick: Muerta; Radiant Pick: Lich; Radiant Pick: Pangolier; Dire Pick: Puck; Dire Ban: Spectre; Radiant Ban: Primal Beast; Radiant Ban: Timbersaw; Dire Ban: Templar Assassin; Dire Pick: Magnus; Radiant Pick: Tiny,6,0,Radiant Ahead (6 vs 0),0,1,Even Lane (0 vs 1),0,3,Dire Ahead (3 vs 0),
8128455999,Dire Ban: Meepo; Radiant Ban: Tiny; Radiant Ban: Bristleback; Dire Ban: Doom; Radiant Ban: Beastmaster; Radiant Ban: Alchemist; Dire Ban: Timbersaw; Dire Pick: Dragon Knight; Radiant Pick: Zeus; Dire Ban: Viper; Dire Ban: Nature's Prophet; Radiant Ban: Magnus; Radiant Pick: Lich; Dire Pick: Muerta; Dire Pick: Snapfire; Radiant Pick: Underlord; Radiant Pick: Slark; Dire Pick: Mars; Dire Ban: Monkey King; Radiant Ban: Earth Spirit; Radiant Ban: Bloodseeker; Dire Ban: Arc Warden; Dire Pick: Lina; Radiant Pick: Earthshaker,4,0,Radiant Ahead (4 vs 0),0,1,Even Lane (0 vs 1),0,5,Dire Ahead (5 vs 0),
8128488625,Radiant Ban: Nyx Assassin; Dire Ban: Io; Dire Ban: Marci; Radiant Ban: Doom; Dire Ban: Terrorblade; Dire Ban: Morphling; Radiant Ban: Batrider; Radiant Pick: Alchemist; Dire Pick: Timbersaw; Radiant Ban: Phoenix; Radiant Ban: Pugna; Dire Ban: Puck; Dire Pick: Muerta; Radiant Pick: Clockwerk; Radiant Pick: Hoodwink; Dire Pick: Magnus; Dire Pick: Witch Doctor; Radiant Pick: Invoker; Radiant Ban: Tiny; Dire Ban: Beastmaster; Dire Ban: Night Stalker; Radiant Ban: Void Spirit; Radiant Pick: Dawnbreaker; Dire Pick: Ember Spirit,3,0,Radiant Ahead (3 vs 0),2,3,Even Lane (2 vs 3),0,0,Even Lane (0 vs 0),
8128489679,Radiant Ban: Doom; Dire Ban: Muerta; Dire Ban: Dragon Knight; Radiant Ban: Bristleback; Dire Ban: Alchemist; Dire Ban: Shadow Demon; Radiant Ban: Lion; Radiant Pick: Morphling; Dire Pick: Ogre Magi; Radiant Ban: Timbersaw; Radiant Ban: Anti-Mage; Dire Ban: Pangolier; Dire Pick: Ursa; Radiant Pick: Nyx Assassin; Radiant Pick: Pugna; Dire Pick: Beastmaster; Dire Pick: Batrider; Radiant Pick: Puck; Radiant Ban: Void Spirit; Dire Ban: Dawnbreaker; Dire Ban: Mars; Radiant Ban: Earth Spirit; Radiant Pick: Night Stalker; Dire Pick: Pudge,3,0,Radiant Ahead (3 vs 0),1,0,Even Lane (1 vs 0),1,0,Even Lane (1 vs 0),
8128490183,Radiant Ban: Shadow Demon; Dire Ban: Magnus; Dire Ban: Dragon Knight; Radiant Ban: Nyx Assassin; Dire Ban: Lone Druid; Dire Ban: Tiny; Radiant Ban: Lina; Radiant Pick: Lich; Dire Pick: Undying; Radiant Ban: Spectre; Radiant Ban: Morphling; Dire Ban: Sniper; Dire Pick: Clockwerk; Radiant Pick: Snapfire; Radiant Pick: Gyrocopter; Dire Pick: Timbersaw; Dire Pick: Luna; Radiant Pick: Doom; Radiant Ban: Earth Spirit; Dire Ban: Puck; Dire Ban: Storm Spirit; Radiant Ban: Earthshaker; Radiant Pick: Lifestealer; Dire Pick: Queen of Pain,6,0,Radiant Ahead (6 vs 0),5,0,Radiant Ahead (5 vs 0),0,1,Even Lane (0 vs 1),
8128490865,Dire Ban: Doom; Radiant Ban: Clockwerk; Radiant Ban: Alchemist; Dire Ban: Shadow Demon; Radiant Ban: Magnus; Radiant Ban: Morphling; Dire Ban: Timbersaw; Dire Pick: Dragon Knight; Radiant Pick: Terrorblade; Dire Ban: Phoenix; Dire Ban: Puck; Radiant Ban: Lina; Radiant Pick: Lich; Dire Pick: Nyx Assassin; Dire Pick: Ogre Magi; Radiant Pick: Earthshaker; Radiant Pick: Templar Assassin; Dire Pick: Keeper of the Light; Dire Ban: Spectre; Radiant Ban: Tidehunter; Radiant Ban: Dawnbreaker; Dire Ban: Ember Spirit; Dire Pick: Mars; Radiant Pick: Pangolier,1,0,Even Lane (1 vs 0),0,4,Dire Ahead (4 vs 0),2,0,Radiant Ahead (2 vs 0),
8128492365,Dire Ban: Phoenix; Radiant Ban: Beastmaster; Radiant Ban: Doom; Dire Ban: Clockwerk; Radiant Ban: Bristleback; Radiant Ban: Alchemist; Dire Ban: Templar Assassin; Dire Pick: Nyx Assassin; Radiant Pick: Dragon Knight; Dire Ban: Lich; Dire Ban: Lycan; Radiant Ban: Timbersaw; Radiant Pick: Ogre Magi; Dire Pick: Magnus; Dire Pick: Gyrocopter; Radiant Pick: Dark Willow; Radiant Pick: Pangolier; Dire Pick: Bloodseeker; Dire Ban: Storm Spirit; Radiant Ban: Invoker; Radiant Ban: Lina; Dire Ban: Puck; Dire Pick: Dawnbreaker; Radiant Pick: Marci,0,1,Even Lane (0 vs 1),0,3,Dire Ahead (3 vs 0),0,0,Even Lane (0 vs 0),
8128502183,Dire Ban: Doom; Radiant Ban: Shadow Demon; Radiant Ban: Dragon Knight; Dire Ban: Morphling; Radiant Ban: Medusa; Radiant Ban: Magnus; Dire Ban: Timbersaw; Dire Pick: Alchemist; Radiant Pick: Bristleback; Dire Ban: Nyx Assassin; Dire Ban: Gyrocopter; Radiant Ban: Primal Beast; Radiant Pick: Abaddon; Dire Pick: Clockwerk; Dire Pick: Hoodwink; Radiant Pick: Lich; Radiant Pick: Dawnbreaker; Dire Pick: Puck; Dire Ban: Tiny; Radiant Ban: Mars; Radiant Ban: Axe; Dire Ban: Sniper; Dire Pick: Pangolier; Radiant Pick: Queen of Pain,3,0,Radiant Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),0,3,Dire Ahead (3 vs 0),
8128502287,Radiant Ban: Alchemist; Dire Ban: Dawnbreaker; Dire Ban: Shadow Demon; Radiant Ban: Beastmaster; Dire Ban: Dragon Knight; Dire Ban: Lina; Radiant Ban: Muerta; Radiant Pick: Nyx Assassin; Dire Pick: Clockwerk; Radiant Ban: Lion; Radiant Ban: Gyrocopter; Dire Ban: Spectre; Dire Pick: Rubick; Radiant Pick: Bristleback; Radiant Pick: Lich; Dire Pick: Templar Assassin; Dire Pick: Timbersaw; Radiant Pick: Ember Spirit; Radiant Ban: Monkey King; Dire Ban: Morphling; Dire Ban: Razor; Radiant Ban: Huskar; Radiant Pick: Doom; Dire Pick: Earthshaker,0,0,Even Lane (0 vs 0),1,0,Even Lane (1 vs 0),4,0,Radiant Ahead (4 vs 0),
8128509134,Dire Ban: Morphling; Radiant Ban: Dragon Knight; Radiant Ban: Alchemist; Dire Ban: Timbersaw; Radiant Ban: Silencer; Radiant Ban: Nyx Assassin; Dire Ban: Magnus; Dire Pick: Tiny; Radiant Pick: Phoenix; Dire Ban: Mars; Dire Ban: Invoker; Radiant Ban: Muerta; Radiant Pick: Lion; Dire Pick: Ogre Magi; Dire Pick: Gyrocopter; Radiant Pick: Razor; Radiant Pick: Puck; Dire Pick: Spectre; Dire Ban: Enigma; Radiant Ban: Doom; Radiant Ban: Beastmaster; Dire Ban: Primal Beast; Dire Pick: Sniper; Radiant Pick: Phantom Assassin,0,0,Even Lane (0 vs 0),1,0,Even Lane (1 vs 0),2,3,Even Lane (2 vs 3),
8128537544,Dire Ban: Invoker; Radiant Ban: Dragon Knight; Radiant Ban: Lone Druid; Dire Ban: Doom; Radiant Ban: Morphling; Radiant Ban: Alchemist; Dire Ban: Batrider; Dire Pick: Nyx Assassin; Radiant Pick: Bounty Hunter; Dire Ban: Puck; Dire Ban: Clockwerk; Radiant Ban: Beastmaster; Radiant Pick: Pangolier; Dire Pick: Ogre Magi; Dire Pick: Gyrocopter; Radiant Pick: Ember Spirit; Radiant Pick: Mirana; Dire Pick: Necrophos; Dire Ban: Medusa; Radiant Ban: Primal Beast; Radiant Ban: Dawnbreaker; Dire Ban: Monkey King; Dire Pick: Night Stalker; Radiant Pick: Templar Assassin,3,0,Radiant Ahead (3 vs 0),3,1,Radiant Ahead (3 vs 1),6,0,Radiant Ahead (6 vs 0),
8128537590,Dire Ban: Chen; Radiant Ban: Nyx Assassin; Radiant Ban: Dragon Knight; Dire Ban: Lich; Radiant Ban: Alchemist; Radiant Ban: Doom; Dire Ban: Clockwerk; Dire Pick: Magnus; Radiant Pick: Templar Assassin; Dire Ban: Ogre Magi; Dire Ban: Puck; Radiant Ban: Phoenix; Radiant Pick: Batrider; Dire Pick: Lion; Dire Pick: Terrorblade; Radiant Pick: Primal Beast; Radiant Pick: Rubick; Dire Pick: Undying; Dire Ban: Gyrocopter; Radiant Ban: Dawnbreaker; Radiant Ban: Beastmaster; Dire Ban: Ember Spirit; Dire Pick: Phantom Assassin; Radiant Pick: Queen of Pain,4,0,Radiant Ahead (4 vs 0),2,0,Radiant Ahead (2 vs 0),0,0,Even Lane (0 vs 0),
8128542607,Radiant Ban: Timbersaw; Dire Ban: Alchemist; Dire Ban: Dragon Knight; Radiant Ban: Phoenix; Dire Ban: Doom; Dire Ban: Morphling; Radiant Ban: Bristleback; Radiant Pick: Gyrocopter; Dire Pick: Monkey King; Radiant Ban: Razor; Radiant Ban: Nyx Assassin; Dire Ban: Puck; Dire Pick: Batrider; Radiant Pick: Ogre Magi; Radiant Pick: Shadow Demon; Dire Pick: Pangolier; Dire Pick: Magnus; Radiant Pick: Queen of Pain; Radiant Ban: Tiny; Dire Ban: Beastmaster; Dire Ban: Night Stalker; Radiant Ban: Lion; Radiant Pick: Mars; Dire Pick: Ember Spirit,0,3,Dire Ahead (3 vs 0),0,2,Dire Ahead (2 vs 0),0,5,Dire Ahead (5 vs 0),
8128581361,Dire Ban: Alchemist; Radiant Ban: Nyx Assassin; Radiant Ban: Monkey King; Dire Ban: Chen; Radiant Ban: Dragon Knight; Radiant Ban: Pugna; Dire Ban: Doom; Dire Pick: Morphling; Radiant Pick: Terrorblade; Dire Ban: Anti-Mage; Dire Ban: Lion; Radiant Ban: Phoenix; Radiant Pick: Batrider; Dire Pick: Shadow Demon; Dire Pick: Clockwerk; Radiant Pick: Hoodwink; Radiant Pick: Earth Spirit; Dire Pick: Earthshaker; Dire Ban: Spectre; Radiant Ban: Beastmaster; Radiant Ban: Enigma; Dire Ban: Night Stalker; Dire Pick: Magnus; Radiant Pick: Templar Assassin,6,0,Radiant Ahead (6 vs 0),0,2,Dire Ahead (2 vs 0),2,0,Radiant Ahead (2 vs 0),
8128581576,Radiant Ban: Doom; Dire Ban: Templar Assassin; Dire Ban: Alchemist; Radiant Ban: Morphling; Dire Ban: Dragon Knight; Dire Ban: Lina; Radiant Ban: Shadow Demon; Radiant Pick: Gyrocopter; Dire Pick: Ogre Magi; Radiant Ban: Razor; Radiant Ban: Terrorblade; Dire Ban: Clockwerk; Dire Pick: Magnus; Radiant Pick: Rubick; Radiant Pick: Lich; Dire Pick: Invoker; Dire Pick: Spectre; Radiant Pick: Puck; Radiant Ban: Lion; Dire Ban: Mars; Dire Ban: Primal Beast; Radiant Ban: Nyx Assassin; Radiant Pick: Tidehunter; Dire Pick: Zeus,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),0,2,Dire Ahead (2 vs 0),
8128614075,Radiant Ban: Doom; Dire Ban: Pangolier; Dire Ban: Alchemist; Radiant Ban: Morphling; Dire Ban: Muerta; Dire Ban: Invoker; Radiant Ban: Gyrocopter; Radiant Pick: Timbersaw; Dire Pick: Phoenix; Radiant Ban: Templar Assassin; Radiant Ban: Magnus; Dire Ban: Sniper; Dire Pick: Puck; Radiant Pick: Dragon Knight; Radiant Pick: Mirana; Dire Pick: Beastmaster; Dire Pick: Lion; Radiant Pick: Ember Spirit; Radiant Ban: Bloodseeker; Dire Ban: Ogre Magi; Dire Ban: Skywrath Mage; Radiant Ban: Monkey King; Radiant Pick: Silencer; Dire Pick: Shadow Fiend,0,1,Even Lane (0 vs 1),3,3,Even Lane (3 vs 3),0,6,Dire Ahead (6 vs 0),
8128633090,Dire Ban: Templar Assassin; Radiant Ban: Monkey King; Radiant Ban: Dragon Knight; Dire Ban: Terrorblade; Radiant Ban: Alchemist; Radiant Ban: Magnus; Dire Ban: Doom; Dire Pick: Timbersaw; Radiant Pick: Morphling; Dire Ban: Clockwerk; Dire Ban: Batrider; Radiant Ban: Nyx Assassin; Radiant Pick: Lion; Dire Pick: Hoodwink; Dire Pick: Witch Doctor; Radiant Pick: Pugna; Radiant Pick: Earth Spirit; Dire Pick: Broodmother; Dire Ban: Beastmaster; Radiant Ban: Spectre; Radiant Ban: Ursa; Dire Ban: Earthshaker; Dire Pick: Night Stalker; Radiant Pick: Mars,3,1,Radiant Ahead (3 vs 1),3,0,Radiant Ahead (3 vs 0),0,4,Dire Ahead (4 vs 0),
8128882705,Radiant Ban: Lich; Dire Ban: Pudge; Dire Ban: Broodmother; Radiant Ban: Lina; Dire Ban: Batrider; Dire Ban: Dragon Knight; Radiant Ban: Axe; Radiant Pick: Shadow Demon; Dire Pick: Nyx Assassin; Radiant Ban: Lion; Radiant Ban: Sniper; Dire Ban: Phoenix; Dire Pick: Crystal Maiden; Radiant Pick: Invoker; Radiant Pick: Vengeful Spirit; Dire Pick: Night Stalker; Dire Pick: Tiny; Radiant Pick: Bristleback; Radiant Ban: Gyrocopter; Dire Ban: Medusa; Dire Ban: Ursa; Radiant Ban: Anti-Mage; Radiant Pick: Spectre; Dire Pick: Morphling,2,0,Radiant Ahead (2 vs 0),4,0,Radiant Ahead (4 vs 0),3,4,Even Lane (3 vs 4),
8128883081,Dire Ban: Phoenix; Radiant Ban: Alchemist; Radiant Ban: Beastmaster; Dire Ban: Viper; Radiant Ban: Doom; Radiant Ban: Enigma; Dire Ban: Lich; Dire Pick: Clockwerk; Radiant Pick: Magnus; Dire Ban: Lina; Dire Ban: Dragon Knight; Radiant Ban: Morphling; Radiant Pick: Lion; Dire Pick: Rubick; Dire Pick: Undying; Radiant Pick: Gyrocopter; Radiant Pick: Ogre Magi; Dire Pick: Storm Spirit; Dire Ban: Puck; Radiant Ban: Drow Ranger; Radiant Ban: Spectre; Dire Ban: Earth Spirit; Dire Pick: Shadow Fiend; Radiant Pick: Sniper,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8128886137,Radiant Ban: Beastmaster; Dire Ban: Shadow Demon; Dire Ban: Ogre Magi; Radiant Ban: Doom; Dire Ban: Morphling; Dire Ban: Tusk; Radiant Ban: Alchemist; Radiant Pick: Dragon Knight; Dire Pick: Abaddon; Radiant Ban: Broodmother; Radiant Ban: Huskar; Dire Ban: Lina; Dire Pick: Bane; Radiant Pick: Muerta; Radiant Pick: Chen; Dire Pick: Axe; Dire Pick: Lifestealer; Radiant Pick: Slardar; Radiant Ban: Earth Spirit; Dire Ban: Storm Spirit; Dire Ban: Puck; Radiant Ban: Invoker; Radiant Pick: Queen of Pain; Dire Pick: Tiny,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8128890371,Dire Ban: Dragon Knight; Radiant Ban: Alchemist; Radiant Ban: Nyx Assassin; Dire Ban: Shadow Demon; Radiant Ban: Invoker; Radiant Ban: Clockwerk; Dire Ban: Beastmaster; Dire Pick: Lich; Radiant Pick: Bristleback; Dire Ban: Morphling; Dire Ban: Tiny; Radiant Ban: Pugna; Radiant Pick: Batrider; Dire Pick: Gyrocopter; Dire Pick: Lion; Radiant Pick: Sniper; Radiant Pick: Tusk; Dire Pick: Dawnbreaker; Dire Ban: Spectre; Radiant Ban: Earth Spirit; Radiant Ban: Storm Spirit; Dire Ban: Phantom Assassin; Dire Pick: Puck; Radiant Pick: Drow Ranger,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8128890413,Radiant Ban: Beastmaster; Dire Ban: Alchemist; Dire Ban: Dragon Knight; Radiant Ban: Shadow Demon; Dire Ban: Lich; Dire Ban: Ogre Magi; Radiant Ban: Morphling; Radiant Pick: Magnus; Dire Pick: Doom; Radiant Ban: Monkey King; Radiant Ban: Nyx Assassin; Dire Ban: Enigma; Dire Pick: Batrider; Radiant Pick: Gyrocopter; Radiant Pick: Clockwerk; Dire Pick: Tusk; Dire Pick: Lina; Radiant Pick: Earth Spirit; Radiant Ban: Templar Assassin; Dire Ban: Medusa; Dire Ban: Anti-Mage; Radiant Ban: Lifestealer; Radiant Pick: Zeus; Dire Pick: Phantom Assassin,5,0,Radiant Ahead (5 vs 0),2,0,Radiant Ahead (2 vs 0),4,0,Radiant Ahead (4 vs 0),
8128892556,Dire Ban: Shadow Demon; Radiant Ban: Doom; Radiant Ban: Alchemist; Dire Ban: Ogre Magi; Radiant Ban: Dragon Knight; Radiant Ban: Dawnbreaker; Dire Ban: Nyx Assassin; Dire Pick: Lich; Radiant Pick: Magnus; Dire Ban: Dark Willow; Dire Ban: Gyrocopter; Radiant Ban: Lina; Radiant Pick: Crystal Maiden; Dire Pick: Visage; Dire Pick: Clockwerk; Radiant Pick: Morphling; Radiant Pick: Phoenix; Dire Pick: Tiny; Dire Ban: Ember Spirit; Radiant Ban: Ursa; Radiant Ban: Slark; Dire Ban: Puck; Dire Pick: Bloodseeker; Radiant Pick: Huskar,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8128893590,Radiant Ban: Doom; Dire Ban: Dragon Knight; Dire Ban: Alchemist; Radiant Ban: Gyrocopter; Dire Ban: Shadow Demon; Dire Ban: Bristleback; Radiant Ban: Nyx Assassin; Radiant Pick: Morphling; Dire Pick: Lion; Radiant Ban: Tidehunter; Radiant Ban: Drow Ranger; Dire Ban: Monkey King; Dire Pick: Lich; Radiant Pick: Batrider; Radiant Pick: Enchantress; Dire Pick: Brewmaster; Dire Pick: Tiny; Radiant Pick: Pangolier; Radiant Ban: Spectre; Dire Ban: Dawnbreaker; Dire Ban: Night Stalker; Radiant Ban: Terrorblade; Radiant Pick: Queen of Pain; Dire Pick: Bloodseeker,5,0,Radiant Ahead (5 vs 0),0,1,Even Lane (0 vs 1),0,4,Dire Ahead (4 vs 0),
8128927189,Dire Ban: Nyx Assassin; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Magnus; Radiant Ban: Lina; Radiant Ban: Enigma; Dire Ban: Beastmaster; Dire Pick: Dawnbreaker; Radiant Pick: Morphling; Dire Ban: Clockwerk; Dire Ban: Ogre Magi; Radiant Ban: Puck; Radiant Pick: Doom; Dire Pick: Lion; Dire Pick: Spectre; Radiant Pick: Muerta; Radiant Pick: Disruptor; Dire Pick: Lich; Dire Ban: Monkey King; Radiant Ban: Earth Spirit; Radiant Ban: Invoker; Dire Ban: Earthshaker; Dire Pick: Tiny; Radiant Pick: Pangolier,5,0,Radiant Ahead (5 vs 0),0,0,Even Lane (0 vs 0),4,0,Radiant Ahead (4 vs 0),
8128929126,Radiant Ban: Alchemist; Dire Ban: Magnus; Dire Ban: Dragon Knight; Radiant Ban: Ember Spirit; Dire Ban: Lich; Dire Ban: Morphling; Radiant Ban: Oracle; Radiant Pick: Abaddon; Dire Pick: Clockwerk; Radiant Ban: Gyrocopter; Radiant Ban: Doom; Dire Ban: Nyx Assassin; Dire Pick: Dawnbreaker; Radiant Pick: Sand King; Radiant Pick: Terrorblade; Dire Pick: Spectre; Dire Pick: Muerta; Radiant Pick: Dark Willow; Radiant Ban: Pangolier; Dire Ban: Invoker; Dire Ban: Lina; Radiant Ban: Queen of Pain; Radiant Pick: Puck; Dire Pick: Earthshaker,0,1,Even Lane (0 vs 1),0,7,Dire Ahead (7 vs 0),0,0,Even Lane (0 vs 0),
8128930878,Dire Ban: Beastmaster; Radiant Ban: Alchemist; Radiant Ban: Dragon Knight; Dire Ban: Lina; Radiant Ban: Gyrocopter; Radiant Ban: Pugna; Dire Ban: Clockwerk; Dire Pick: Lich; Radiant Pick: Dawnbreaker; Dire Ban: Nyx Assassin; Dire Ban: Ancient Apparition; Radiant Ban: Morphling; Radiant Pick: Shadow Demon; Dire Pick: Rubick; Dire Pick: Wraith King; Radiant Pick: Templar Assassin; Radiant Pick: Tusk; Dire Pick: Spectre; Dire Ban: Chen; Radiant Ban: Queen of Pain; Radiant Ban: Sniper; Dire Ban: Puck; Dire Pick: Pudge; Radiant Pick: Monkey King,7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),7,0,Radiant Ahead (7 vs 0),
8128931161,Dire Ban: Lion; Radiant Ban: Nyx Assassin; Radiant Ban: Bounty Hunter; Dire Ban: Venomancer; Radiant Ban: Dazzle; Radiant Ban: Undying; Dire Ban: Magnus; Dire Pick: Io; Radiant Pick: Pudge; Dire Ban: Shadow Demon; Dire Ban: Ancient Apparition; Radiant Ban: Marci; Radiant Pick: Pugna; Dire Pick: Spirit Breaker; Dire Pick: Axe; Radiant Pick: Bristleback; Radiant Pick: Techies; Dire Pick: Lycan; Dire Ban: Storm Spirit; Radiant Ban: Lifestealer; Radiant Ban: Outworld Devourer; Dire Ban: Lina; Dire Pick: Timbersaw; Radiant Pick: Viper,0,0,Even Lane (0 vs 0),0,0,Even Lane (0 vs 0),0,3,Dire Ahead (3 vs 0),
8128931413,Dire Ban: Alchemist; Radiant Ban: Shadow Demon; Radiant Ban: Dragon Knight; Dire Ban: Lich; Radiant Ban: Doom; Radiant Ban: Pugna; Dire Ban: Morphling; Dire Pick: Dawnbreaker; Radiant Pick: Clockwerk; Dire Ban: Drow Ranger; Dire Ban: Nyx Assassin; Radiant Ban: Puck; Radiant Pick: Invoker; Dire Pick: Hoodwink; Dire Pick: Undying; Radiant Pick: Muerta; Radiant Pick: Gyrocopter; Dire Pick: Lina; Dire Ban: Beastmaster; Radiant Ban: Templar Assassin; Radiant Ban: Ursa; Dire Ban: Centaur Warrunner; Dire Pick: Bloodseeker; Radiant Pick: Bristleback,0,0,Even Lane (0 vs 0),0,2,Dire Ahead (2 vs 0),0,2,Dire Ahead (2 vs 0),
